protein_id	gene_names	OR-01	OR-04	OR-07	OR-09	OR-10	OR-13	OR-20	OR-23	OR-25	PD-02	PD-03	PD-04	PD-06	PD-07	PD-08	PD-09	PD-10	PD-11
CON__Q6KB66-1;Q6KB66;CON__Q0VBK2	KRT80	NA	23.7570663531833	21.9164385365905	22.4835094263701	21.9277523829947	24.7673110846765	22.1871323108043	22.4573808068473	22.3158002798026	21.897694326681	22.0256934386114	22.1944625604898	22.6220992699008	22.3469067713847	22.5658234068192	22.510929050321	24.7857754300143	23.2392831743384
CON__Q7Z794;Q7Z794	KRT77	NA	22.8891710225825	NA	22.3426370540195	NA	22.9881288143481	22.8212085656522	22.362259908527	NA	NA	NA	NA	NA	NA	NA	NA	23.6585949488654	23.3884981876022
CON__Q86YZ3;Q86YZ3	HRNR	24.308340847213	28.201490315629	26.0255253773268	26.7418551120786	27.3787302619881	27.9812295522104	26.7474104451233	26.7320031869563	26.7288577484571	26.3264611373146	26.3987558551797	25.7539192144792	27.2549580775455	25.6164173607267	24.365542863799	26.6709799673647	28.425282836296	27.2608773514503
CON__Q8IUT8;O76011;CON__O76011	KRT34	NA	NA	NA	20.3496293224384	NA	NA	NA	NA	30.7052725779503	NA	NA	NA	NA	NA	NA	19.3934440165649	NA	18.9383702218701
CON__Q9C075;Q9C075;CON__Q99PS0	KRT23	NA	21.392581189454	NA	NA	NA	21.4565370183308	NA	NA	NA	21.2377975713944	NA	NA	NA	22.4187435341597	NA	24.7404079304441	21.029766173345	NA
CON__REFSEQ:XP_986630		NA	NA	NA	22.2278218363577	NA	NA	NA	NA	27.4830373799323	NA	NA	NA	NA	NA	NA	NA	NA	NA
O00116	AGPS	22.1877202999812	22.0091028202133	22.7955137543309	24.1091773398591	NA	25.6432556912173	24.1131268449481	22.3803965820082	22.0658767214724	22.4185321827197	NA	22.7340087461207	22.6938934691558	22.4558107791749	NA	NA	NA	22.2997912130568
O00148	DDX39A	NA	NA	23.9282459885711	21.7292229219412	NA	NA	NA	NA	NA	NA	NA	22.1118641909016	22.4055613159996	NA	25.277438200517	NA	NA	22.3895025172889
O00151	PDLIM1	24.8184565341594	23.0605753485538	23.5961267050656	23.734735781129	23.6811818697214	24.7128571774597	21.6649868486321	22.2075504034298	23.766001493663	25.372894894747	24.7369146282377	23.2508918620571	25.3538038514861	24.9056947127889	25.8128344203563	24.9998060519561	23.855042881674	24.8519229433344
O00154	ACOT7	23.2489888982603	21.5639710863574	NA	23.9101118823838	21.2820251039661	NA	21.7702891660859	21.2663371562134	NA	NA	22.2117579677353	23.3711860957748	21.6170654211933	22.2752512118136	NA	NA	NA	22.654144028451
O00159	MYO1C	24.7808239330438	26.1297729348107	25.3024499485438	24.901985153315	24.3457270524166	26.1965667353989	24.7226805694664	26.6552692619053	24.245774365448	24.7513389460449	25.4938510452922	25.2156395756123	24.4189650281742	25.0498099295169	23.0379368322633	24.4863388600546	25.2777772331574	24.7049022360179
O00161	SNAP23	21.5676802614506	23.0311842099577	22.9102369262893	24.0729405963616	23.4368011472193	23.2249836473893	22.7075557050547	24.7039574297948	22.4555626190811	23.0509667998596	23.3988612472907	22.870252507901	22.638238301046	23.1464809492489	NA	22.55424030444	NA	22.7527743958374
O00170	AIP	23.7963234732195	21.5962589557933	23.2589271982294	22.4027870252565	NA	20.8150583910214	21.3548937087079	21.5272311704164	NA	21.7046090508027	24.6296402322265	21.666947279279	21.3155713557029	NA	21.8087049936132	21.2104548506815	22.4465539565269	21.7658123696132
O00186	STXBP3	NA	NA	NA	20.7402276546192	21.1756711289685	NA	NA	NA	NA	21.165242843819	20.9520280769714	NA	NA	NA	NA	NA	NA	NA
O00194	RAB27B	NA	24.4083700752581	22.9686920823626	23.9398737879379	22.2178343485349	23.6613018271169	NA	22.9867190419816	21.7253025926783	24.1897075593237	23.0131173486867	22.4535052978603	23.3898798374893	24.0458447460726	21.4509314941787	23.2827432964701	22.5505857877621	21.8877386490081
O00203	AP3B1	23.9479556734703	24.1622094879887	24.0374295368018	24.8158127384851	23.428466257044	24.2630717334577	24.4073399826944	24.2581867190216	24.0193982989118	23.8404794482335	23.5770841091578	24.1582349543104	24.2422571988379	23.5996404042628	22.6696183837201	24.045078184313	23.6549079043534	22.9657375112503
O00217	NDUFS8	22.2992924365101	NA	22.6375117186177	22.6131447067867	23.7392848242849	21.4323224950649	22.1192681252434	23.867651667551	NA	21.4417808031632	22.6670387897128	21.834133580015	22.3957174932195	22.9559647859673	NA	NA	22.2780823179308	NA
O00231	PSMD11	26.4866374817501	26.4144909798189	25.7905015982693	26.6069008259836	25.3267761513168	25.8348015288051	26.717201382048	25.9666013720152	25.3980857071754	25.5658566740505	26.1685312003471	25.6583743633174	26.0282163328768	25.7056287946371	25.6694563792236	25.2999650369987	25.3571364572443	25.1253167480299
O00232	PSMD12	26.1211306928161	25.2245226975834	25.0843104371514	26.1638487450169	25.2817383920935	25.2332985158596	26.0122356895793	25.1838162825417	25.1370548351216	24.7214020810815	25.4370977897226	25.209015779868	25.2945707697626	25.1605095589431	24.9780923185482	24.6295505471536	24.601055928233	24.5388646861315
O00233	PSMD9	NA	NA	NA	NA	20.4547389514007	NA	NA	20.8115748262017	NA	20.7716646736186	21.6401395478016	21.1470438924884	NA	NA	NA	NA	21.2688723546744	NA
O00264	PGRMC1	23.3363752272557	26.4142394545499	25.5453901121748	24.7091277145755	26.5895210205563	25.2149717043331	24.3943357329072	24.3591078767815	24.1876638846721	25.2636544366821	25.9521669309318	25.7760939350067	24.8540894753487	26.7925236781227	24.7415907977546	25.3052080289867	24.5183717448033	24.5909042625646
O00299	CLIC1	26.1976341919793	27.0873572658651	26.3868647754551	26.2323865168066	25.3856294140235	26.446357777052	26.8619291717663	26.3453205582292	26.3533456623471	26.6866237190761	26.734077140692	26.221730969508	27.4645865046332	26.6571120909986	26.4332630049144	26.8775812613584	26.7143832080251	27.3483549559328
O00303	EIF3F	24.9393933760835	24.7670621664561	24.9383903471416	24.9064375244392	24.7156002182214	24.8497644002459	24.3190511943445	25.3646460603229	24.4639834516323	24.796924954474	24.6480233088356	24.445851662561	24.730458379775	24.8927081720242	23.2444174564803	24.0865689172531	24.5112832287076	24.3623492616229
O00330	PDHX	21.2728224404978	NA	NA	NA	NA	NA	20.7643300019167	20.7487869569577	NA	20.9331734389466	NA	NA	21.6373650734809	NA	NA	NA	NA	NA
O00391	QSOX1	20.4475522737767	NA	19.8335545726029	24.2684965353993	NA	NA	20.4219378044697	23.5451360364955	21.650175201758	19.6467315508388	19.6457775666107	NA	19.7216059697446	21.6632809969151	NA	NA	NA	20.287438938003
O00410;O60518	IPO5	25.2863294009295	25.1411296216631	24.9523271673713	24.449756176166	24.9400518176376	25.1675868687964	24.8266697653532	24.4226683949765	24.7465895767239	23.6559926837312	23.7918810874556	24.5325642841585	24.8422846613305	24.3140287710214	23.1560117167659	23.805574635285	24.011324375626	25.1259047930947
O00422	SAP18	22.4325783189831	22.8547163413471	22.1697337912423	22.709444047536	23.4569107458284	22.0748993397813	22.4434123519349	22.0044543933833	21.5568566906277	22.4569298362452	21.8465206822277	22.0050570866772	NA	21.6109564859278	NA	NA	22.0993895205292	21.2105748819116
O00429	DNM1L	24.9468583310908	24.5740552538654	24.6397818349349	24.3259391666149	24.3644322430653	23.5112012725746	25.2310192017166	23.9325255337687	22.9877443498858	23.7069480754106	25.1960026060736	23.2155700095858	23.2206841751625	23.421500516575	NA	24.5656125324847	22.9227447831148	23.6758311895594
O00442	RTCD1	NA	NA	NA	21.7572817406637	NA	NA	22.6266087512191	22.1142073132204	NA	NA	NA	21.2654810373571	21.4930906820649	21.6023918583641	NA	NA	NA	21.0908084497919
O00469	PLOD2	24.5087757090626	NA	21.6948202794787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6442182312225	NA
O00483	NDUFA4	24.474554303374	24.2668486646848	25.0556378846136	24.5816835107128	24.4948471136641	23.337516338011	25.196359904434	25.2734134755194	22.8647185536835	24.6782545568335	24.104921519056	24.7210219101091	24.65059696322	23.3099616468294	23.6298360043836	23.990675040204	25.2608606804819	23.0860415992965
O00487	PSMD14	25.1335968414953	24.5763051964594	24.302335003449	25.7849330986148	24.682910091933	24.4506271368146	25.1675655837188	24.6782521887677	24.358125471695	23.69034288191	24.9072101309894	23.7228340029048	24.613847719816	24.782647895923	23.1809768688074	24.2790636204778	23.8115462114319	24.2907991725309
O00505	KPNA3	21.1982477950266	NA	21.8434895090702	21.3504709296364	21.8603002252463	21.8802633430531	21.8447749143166	20.6100582144158	NA	20.8553745760476	21.0084465837837	21.7881708554366	21.8214402055465	22.2118036903968	NA	NA	NA	21.5261242280216
O00519	FAAH	22.7450297237321	NA	NA	NA	NA	22.7934995978461	NA	22.9675181361747	21.5603558504904	NA	22.6537460725489	23.9080571310867	NA	23.5002715817475	NA	NA	22.7395039884937	NA
O00534	VWA5A	NA	NA	NA	NA	NA	NA	NA	22.2497592172224	NA	NA	NA	21.6707276412128	21.7961430740012	22.0725069448505	NA	22.0364636640008	NA	NA
O00560	SDCBP	21.7481444178372	NA	21.6222692601908	20.6351178825862	21.4811321267814	21.4103068987284	22.1519677061575	NA	NA	NA	20.981376666163	NA	21.7474603758851	21.5511801371688	NA	NA	22.5049915692608	21.6606114261603
O00567	NOP56	25.2723425995736	25.5459588807626	25.8867609726041	25.5824512760637	26.2477635185574	25.9859915858616	25.6886970325165	26.9914192228223	24.7109494888385	26.3798042862521	25.4442982269755	24.9838194329471	25.4738036275967	25.6876094213207	24.7944140993898	25.0345942824099	24.9827753214031	25.2136486006635
O00571;O15523;Q9NQI0	DDX3X;DDX3Y	26.1800379171179	26.1187231330938	26.1454361226228	26.1637632469109	26.0338088421402	25.8513172743483	26.0909364628518	25.9059780261595	25.6376120630216	25.7450095553367	26.240728729114	25.8111372971213	26.2430485385321	25.6484168027853	25.7949752602507	25.6580104199091	25.9322097278139	25.4530706014298
O00592	PODXL	NA	NA	NA	24.0990187287285	NA	NA	25.71744236898	NA	NA	NA	NA	21.283379714806	NA	NA	NA	20.640674274396	NA	NA
O00629	KPNA4	23.4958500519218	22.8770404814095	23.0753065008893	23.5052658430649	23.6309086632402	23.6625577842577	23.132677982918	22.255143542013	22.8991879001191	21.4366697094441	23.8736296780213	22.470838346033	23.2802623432862	22.9047396940401	21.9461015264612	22.9664152370339	23.4512253405384	24.9747261924655
O00746	NME4	NA	NA	NA	NA	NA	NA	21.3457217818029	NA	NA	NA	21.5108862498781	NA	NA	NA	NA	NA	22.3655007250769	NA
O14548	COX7A2L	23.4723012308758	NA	NA	23.2740676207513	NA	22.4514200442492	22.4639592584339	22.2284286209778	NA	NA	NA	NA	22.3364154947665	NA	NA	22.0452484037741	22.6972394020597	NA
O14561	NDUFAB1	23.1968678243565	21.9677830510764	23.0318017504491	21.707521547969	22.4360752275606	21.3986785821772	22.343003221689	21.9451218201177	NA	21.2815889421134	22.4597780958567	NA	21.8340416137575	21.9231512263725	NA	20.8043134502657	23.2260215774026	21.7201608104497
O14579	COPE	24.6792825596924	25.1174876844712	24.8672340277004	25.4123903459409	24.9502150161766	24.8713539917411	24.0476785923044	25.1182972849843	25.0478960323298	24.4072146013646	24.659915337251	24.656633152947	25.0550402333335	25.2885906877977	24.6218578101561	24.3612845218164	25.1511297983642	24.1733266658444
O14602;P47813	EIF1AY;EIF1AX	23.3341874468624	23.9576798005128	23.7178705320099	23.0333950325608	22.8848764788299	22.1589157097017	23.9477838796842	22.9576444001711	23.0779691469559	23.472047618695	23.5935073138943	23.5960389029773	23.0978998427552	22.1902148880294	22.0461015622598	22.7590664924866	22.9699102172161	22.1491888001381
O14617	AP3D1	23.3313676133388	23.1190318300118	23.3845212580427	23.9239089445422	23.0611977328288	23.6579854167797	23.9176180517401	23.4004924849844	23.0857656691142	22.8521596769847	23.0815452910839	23.5356882093715	23.7149950361195	22.4251683166553	NA	23.3113330366845	23.2817093324439	22.3234397269832
O14662	STX16	25.094276967078	NA	21.5940497503434	21.6232780319549	NA	NA	NA	NA	NA	20.710010964194	NA	NA	NA	21.0577972510067	NA	NA	NA	NA
O14672	ADAM10	NA	23.0319712980957	21.6224165917356	23.4350249607208	24.0240638823834	23.656267036014	22.2625258214869	22.7649236319246	20.8214648026888	22.6016499775959	NA	NA	22.4990438192068	20.7312975628016	NA	23.6941340155655	21.9334092440821	21.338206385483
O14683	TP53I11	22.5555369007858	23.2293345770033	23.7713348620261	23.7513311631131	22.6347711387247	23.1895108187362	22.4693622351535	21.9349674933994	NA	23.8911796596442	23.5046317818126	23.212924011858	22.7817869785012	NA	24.0386059858193	22.2145061675615	22.5807424502057	22.8275210124931
O14735	CDIPT	NA	NA	NA	NA	NA	NA	22.4771506635745	21.1805665424758	NA	NA	NA	NA	NA	NA	NA	NA	22.5815901663165	NA
O14744	PRMT5	22.0778168789318	22.1469627627596	22.0709588119596	22.2885842990913	21.6763912919048	22.3926639683515	23.2012159053862	22.9736092325655	NA	23.1109709183972	23.1535853233384	22.1853129927438	21.9857554434705	21.7158626952746	NA	22.2931531138616	21.7150325497337	22.7244188165993
O14745	SLC9A3R1	24.0580151467917	NA	22.2591798925491	24.3214239250218	NA	21.1594334077573	23.6857168497229	20.1774762854264	22.4270969200124	23.0640329968948	24.8908173862406	24.9949678453865	22.0628243448922	24.6977819713704	24.7469234838182	22.8276756808208	23.4659658116882	25.4683373580831
O14773	TPP1	22.3280146352547	23.3280966320085	23.6518010915731	23.9147933179165	25.6172098517595	23.5813370735273	22.9378536780266	24.5624846848137	23.9753835325454	24.3514516548767	23.166848833899	25.2143172471579	22.3975170910384	24.5752761550119	23.2549168357837	23.8207500387617	24.6757327868217	23.935599019839
O14776	TCERG1	NA	21.6208814952209	NA	NA	NA	22.154345445581	21.620001203012	NA	NA	NA	NA	NA	NA	21.1406451920353	NA	21.7790787403223	NA	NA
O14787	TNPO2	22.7384051313076	22.2096918926576	NA	22.7720068129952	21.7609141622981	22.5348360524368	22.708439663159	NA	NA	NA	22.9660184649766	NA	22.3704192937058	NA	NA	NA	22.3068178010342	23.2274135656986
O14818;Q8TAA3	PSMA7	26.0877985627021	25.9632168504263	25.1228326701681	26.1346142838825	25.0921994252287	25.2120894292646	25.5452900529014	24.9482982213207	25.0279074882151	25.5681011489891	25.6824860841254	25.7928830082085	25.230390400996	25.2901533042654	24.668610060052	25.8915482358753	26.0255412332824	25.3067061384683
O14828	SCAMP3	24.7416882166427	24.6785789196613	24.7224023518054	25.2265863194185	23.4185426686677	24.0196392811358	26.2769424482924	23.8622844572794	25.0370018811633	23.5317334055096	24.0634154529149	23.2034141613343	25.0728705396248	24.7118984179089	21.9247353280283	24.7545782197826	24.0832524896508	24.5246644895756
O14841	OPLAH	22.4646943628101	22.4053649410948	24.2913346360506	23.835966437765	21.9030208224249	22.0692971674431	NA	22.4270119412833	22.1142652761789	22.048972095519	23.8363465443689	NA	24.0793562441758	22.7330023990094	22.5664731579638	NA	22.6981516616423	23.6694923163302
O14874	BCKDK	NA	22.6430070680824	22.169128789003	21.9951970655253	22.845862365508	NA	22.6170190525915	21.9390521163853	NA	22.2094421095863	22.3582184598349	22.3081749599413	NA	22.3719719900308	NA	NA	21.9510464569105	22.3717382378131
O14879	IFIT3	21.2300361477316	20.7853265673481	NA	24.1094437081476	NA	NA	NA	NA	NA	21.2255167047404	NA	23.6482047310443	NA	19.3984195958835	NA	NA	21.5700325668866	21.4655292255466
O14880	MGST3	23.2751204167238	24.1890893585593	24.474353124269	25.0625685181063	22.7583499361078	25.0458635979812	23.5333244502756	22.8197010602563	24.7662568605176	24.1673637206879	23.6523322430775	21.4351969503967	25.6164633587116	24.1321870927995	26.1156486940782	22.6603055722398	24.6023907629297	25.7163929942164
O14896	IRF6	NA	NA	NA	24.7497371505942	NA	21.5400139675182	23.1933829984699	NA	23.0878104018808	22.5024585910234	23.4097802023019	NA	21.5971210648232	NA	NA	NA	NA	NA
O14920	IKBKB	21.9106395993068	22.205445351275	21.8190584309623	21.2058342840989	NA	NA	NA	21.5682446480841	NA	NA	NA	NA	22.1886859498237	21.4968164653261	NA	21.3183159859554	NA	NA
O14933	UBE2L6	20.9212114131532	21.5627266684761	NA	22.2481251200197	21.861347173798	21.2343201158812	20.8953725866666	NA	NA	20.6876725704788	NA	23.5136773342278	21.3423082126483	20.864067570686	NA	NA	21.1178500479838	23.3261544489789
O14936	CASK	21.2488030757444	23.3268907034094	23.1615109801483	22.7245238493097	NA	NA	21.6170190525915	22.0689177079975	NA	21.7811459056774	21.7588466099491	NA	21.8989653441493	NA	NA	21.6904384186234	NA	21.5696973207221
O14949	UQCRQ	25.0413035201465	24.3707187480698	23.4542154786979	24.6286526833975	25.2262362515346	23.8564149653891	24.8793127004459	24.5460759795475	24.0612776474878	24.3180806248473	23.5955931088483	23.893346221657	24.2436555514931	23.2361936008402	22.1507394855448	23.0102119837466	24.8758772576778	22.8717880516918
O14950;P19105	MYL12B;MYL12A	27.0913005137559	26.6262400350067	27.4323403803279	27.9816511682944	26.5893893938019	26.5064402127428	26.312241970267	26.9553909136381	26.0867202383901	26.9707952445613	26.7185393055923	26.8072648448951	26.9681353188133	26.7929269847574	26.3282874442728	27.3163746791879	27.0781307117972	26.7745299844739
O14964	HGS	22.4384019001954	NA	NA	22.3827989196591	NA	21.7564658651918	22.2195558507991	22.0960948638574	NA	22.0717630058861	22.0934891372491	NA	NA	22.0186437319919	21.4402348486977	NA	NA	23.379402959572
O14974	PPP1R12A	21.9437334932055	NA	23.41860191528	22.1048196816221	NA	NA	22.6161232040981	22.6468217110589	21.7679921574116	22.1487626137749	22.3109117815059	21.6695498811804	22.1012651382953	21.5394859271873	21.6517097952832	21.3731431360552	NA	22.0345140459117
O14975	SLC27A2	NA	24.5724460010037	20.9027960237714	22.0867873272532	NA	19.7563632029737	19.9466769903275	26.5053517744765	21.4758155697867	NA	20.0642308052627	NA	NA	NA	19.9213287836332	NA	NA	NA
O14976	GAK	21.6732717534706	NA	21.2618305141047	22.0453989210161	21.3057026458046	21.7654631501386	23.3239129096641	21.3724169660104	NA	NA	21.8692954934306	21.8745590634597	NA	20.7716676839865	NA	NA	20.81581528429	21.7729633823177
O14979	HNRPDL	24.6504410450897	25.2427279353692	25.0373834965267	24.952400885814	24.9496408744773	24.6806473523911	25.1353418551881	24.6012109269027	23.8546506568541	25.0252479891027	25.513029976159	24.1030463940857	25.1965508917666	24.8456900912113	23.745421387568	24.9778018560079	24.4351606823558	24.3135622676835
O14980	XPO1	26.3082293919855	26.4743817146695	26.3838261508065	26.2283860582983	26.24841390328	26.3267716601425	26.7650037104812	25.6746843136809	25.882578431034	25.5803837301449	26.3190210773737	25.6362228545197	25.9777420062551	26.0110463122556	24.5034907722871	25.369804612642	25.3218829374591	26.203760316299
O15020	SPTBN2	26.1410835561474	23.355812848956	26.5247328985691	23.6447310498445	25.6378241606656	24.7456570197554	23.8870936537652	NA	22.8661647212365	NA	23.8169167178853	NA	23.8647466395412	23.0614976857734	23.9687601167522	23.3283459962117	NA	NA
O15027	SEC16A	23.0999454129821	24.3370711991339	24.0881826099107	24.5738546152893	23.9164473007154	24.2307221023612	24.0884128577207	25.7475617381657	25.1888709216996	24.1945327589256	24.5233144247193	24.9485089764483	24.1856412715053	25.297600077041	23.6213739902769	23.4935014727871	22.7076741500555	22.6746058342898
O15031	PLXNB2	NA	NA	NA	21.2583467839498	NA	NA	NA	NA	NA	22.4603680702527	21.7296484243732	NA	21.5763364696101	NA	NA	NA	NA	NA
O15042	U2SURP	22.7154360792719	NA	22.2661745621522	22.6351672181437	23.0483690822996	22.6627632004592	NA	22.772312430704	NA	22.6066464287277	23.1542680509685	NA	22.6642582912926	NA	22.1485714627057	22.9877312067888	NA	23.0780414214526
O15075	DCLK1	22.0274684906339	22.587336848664	21.8004271706632	21.2644834728926	NA	23.4873017161819	27.2111149555686	NA	NA	20.9392461049807	22.5258387359921	NA	21.656852831332	NA	21.8368305130393	NA	NA	NA
O15126	SCAMP1	23.6190955536174	23.444008065626	23.1863225321561	24.5598885613115	22.9673014571551	25.3931179986565	25.5167118504596	25.0585804687099	24.4212708926358	22.477110551377	23.4079661056725	23.0712452727326	23.4211782502565	23.3564410141058	22.5792231474904	NA	23.1942899600475	23.0995768339547
O15127	SCAMP2	23.5798699987448	24.324353437671	23.7091108324048	25.0049372442317	22.4262511849226	22.2385218008188	24.4947911082263	24.3859981648032	NA	NA	23.2892888946297	23.0231197080651	23.5624612474171	23.8282721986869	NA	23.0787436923033	24.351487197681	NA
O15143	ARPC1B	24.6459206028006	24.5502492563461	24.2565560339841	24.1777599852284	23.9386885435337	24.7265144378193	23.7546561750651	24.1781433715666	23.8234949692222	23.8214931087588	23.4156255886236	25.2332359544369	24.7239343839351	25.2151780413096	24.1603734934962	24.4533098197198	24.3609818151748	23.8703324047786
O15144	ARPC2	25.7722034275476	25.9076576827095	25.324804204422	25.6159597223938	25.1811107369528	25.9530574939965	25.5275333019048	25.9510951322509	25.8899601648072	25.3384310396597	25.4873899759301	26.1234156854528	25.7544574326023	25.6698013784096	24.5612514138744	25.7548384482951	25.4505487978497	25.5540466105673
O15145	ARPC3	25.6841866176889	25.0475772184808	25.165628244048	25.2369449273634	25.0589331793655	25.7443365983324	24.7011253440198	25.1091043276936	25.6700686936736	24.6411453022962	25.0260573879173	25.7576029171139	25.2079065811937	25.7131206675265	23.664786438003	24.8821148018551	25.2743223713738	25.3274012521498
O15173	PGRMC2	24.345238178489	25.1335975404538	25.2646414737232	25.0945853817963	25.274453770335	23.9318366880158	25.1940912434723	24.9923677686531	24.7043455369347	24.9346299156776	26.1822506516069	24.3716856439241	24.5351937197289	25.5399280972114	23.7665117139276	25.17733163056	25.3040882914572	24.7231369043377
O15229	KMO	NA	NA	20.2763225175283	NA	23.9916016774302	NA	NA	NA	NA	NA	NA	NA	NA	19.8714838664267	NA	NA	NA	NA
O15230	LAMA5	NA	NA	NA	NA	24.0989095606026	NA	23.1486355889455	NA	NA	NA	NA	23.1934174055886	NA	NA	NA	NA	NA	NA
O15231	ZNF185	NA	22.4549493152654	22.1100796070067	21.6426466730153	NA	NA	NA	NA	NA	NA	23.9173495462852	NA	21.3630973929563	22.4140529284085	21.8077108614236	NA	NA	NA
O15254	ACOX3	22.4813979322766	24.8647544854657	23.6002467317807	26.7395623900373	22.0542713097535	24.5151884562481	21.8946150278166	23.9750233058316	24.4873036079033	25.3441635645391	25.8037900529527	22.7657881319813	25.292012106064	23.9814395552902	23.231794522586	23.3641404840126	23.1473336691597	23.0527355768403
O15258	RER1	22.5870416134504	22.7944335276342	NA	23.1016632862018	23.0606205332891	22.4434447219196	22.3854658518982	23.6289230785086	NA	22.5601886221263	22.5070064601344	22.7143514641409	22.6671133310472	23.1982917606793	NA	21.7748297064642	22.1973964006353	21.9792565672686
O15260	SURF4	23.9302006792102	24.6098282230068	23.7038989873885	24.6337234555853	24.1353577629072	24.648912194323	23.8352326601051	24.2844034043007	24.6023835747106	23.1955111474959	23.8225846431244	24.3604666803212	24.642641159905	24.9308825667633	23.4908737280845	24.1208921174121	24.0618118343555	23.2755100997187
O15269	SPTLC1	NA	22.5206997483532	NA	21.9628952681436	22.6359543780282	22.7754815382432	22.6932728738999	NA	NA	22.4740144490271	22.3844567722866	22.6154669306667	NA	24.1302307805025	21.7575165351645	22.6763601294265	NA	22.1596794971063
O15270	SPTLC2	NA	21.7873257139779	22.6627543473345	21.1676653443202	24.2712079633129	24.5327147169601	21.7200317756715	NA	22.207759142942	21.5293588376333	21.7319258355738	21.8525387219946	21.5667248748258	23.9591882152035	NA	NA	21.7236341830221	NA
O15296	ALOX15B	NA	19.4320294162382	19.3532601789159	NA	NA	NA	NA	NA	NA	18.4732835046963	17.780631359972	NA	17.9244319961492	NA	NA	NA	NA	NA
O15320;A4FU28;Q86UF2;Q96RT6	CTAGE5	21.4230577118559	22.1458551539312	21.7131515125504	21.6209880393457	21.7450819074794	22.2626351029193	NA	22.7456401342394	NA	21.4243078315439	22.0097721165571	21.9229433879969	21.7465885439178	21.8801098957247	NA	NA	21.5849995437893	NA
O15321	TM9SF1	NA	22.8415219060144	23.1187392251871	23.1532339887692	22.8335564587125	23.6027888466131	22.3172008516635	22.0446147380699	22.1484433755652	NA	22.1441607160282	22.3968623058537	22.2737067183797	21.6208766338295	22.0016311820562	22.5208670822535	22.0742460404921	NA
O15327	INPP4B	NA	NA	24.0112267168579	NA	NA	NA	NA	NA	NA	21.6491796290689	22.5036651344287	NA	24.2193232196037	22.3915618862082	NA	NA	22.615234721439	22.4908360720134
O15355	PPM1G	28.6229690445551	26.6699665059796	27.2433048051996	28.0800708619709	27.1058831259952	27.6007949610117	27.0761667328564	23.3044698053245	NA	28.1730695186543	27.2656196467683	27.4649540478595	26.8889822286451	26.8024391469878	27.6984956119205	27.6265545092559	27.4747224958295	26.5935904748299
O15357	INPPL1	23.4868180433064	20.8925592811455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O15371	EIF3D	23.5379013624303	24.2466483596547	23.8454683127867	24.615584704185	23.0658978595523	23.6181707978964	23.1816930549711	24.6695450392984	23.8066269250451	24.087923372719	23.9563502176067	23.4193377179599	24.4700986915071	23.7844878613396	NA	23.3308870713572	23.4199687641314	23.5039471304669
O15372	EIF3H	23.9688831910962	23.5684472907441	23.7747634002848	24.0654545963118	23.5853821979244	23.8249433368793	23.2664985549344	24.2575412980903	23.7378051618969	24.117986547673	23.8646023445535	23.6299464642562	24.2288676499716	23.3759974496574	23.4422254479872	22.9802562117042	23.6676052174305	24.1816938383602
O15382	BCAT2	22.0985540190393	23.4934197856577	23.4016765267096	25.7016679634033	23.5212518605047	24.4338746146776	26.1149573409246	26.6134250655142	22.7576688057182	23.3651032995197	25.3420416299023	23.3573802962498	21.7125947390396	22.2403160633223	NA	NA	23.8165555742456	21.9394343956996
O15394;Q9BXU1	NCAM2	NA	24.0574127117482	NA	NA	22.0756884943714	NA	NA	NA	21.506752097904	NA	21.4923043425831	24.6465028009365	NA	NA	NA	NA	22.0810894034337	NA
O15400	STX7	22.4486582937199	23.1287527852287	23.0497339294067	22.6641542038759	22.2049981438809	22.4547982282389	23.8042057644845	23.9253192498501	22.767907142471	22.6319145441083	22.3953158488932	23.7078775433339	23.0584316097283	23.56743966078	22.6906319998121	24.8060313144192	21.2386168997159	23.2198590925653
O15460	P4HA2	22.627481463896	NA	21.6912195606866	21.1471924711365	NA	20.8094617576818	NA	NA	NA	20.5668907476028	NA	NA	20.978842795717	20.6531753374892	NA	NA	20.9692985779762	21.0790135060786
O15498	YKT6	23.3945050286866	22.1839219323555	22.5412595363024	22.1866740841006	22.0061423639457	22.7948122469633	22.2550786874736	22.251921119905	NA	NA	23.1908097424632	NA	22.9213963902886	23.5611396724242	21.5666123522883	23.1821947709436	22.5537331814973	22.0456517125588
O15511	ARPC5	NA	23.5565144758155	NA	NA	NA	NA	23.1912253283381	NA	NA	NA	NA	NA	24.4960826720985	NA	NA	NA	NA	NA
O15533	TAPBP	20.4868443049231	NA	NA	21.77086216422	22.0978291506363	NA	NA	21.9959493680351	NA	22.0016167597216	NA	25.2418347677883	19.8603243532662	20.5447575008626	NA	21.474114691719	20.0794899630915	NA
O15551;P56747;O95484	CLDN3	NA	22.9522451701179	22.8255357390815	24.603658424217	23.3408562425615	23.8571132447657	24.1798598576317	24.4863035602914	NA	24.0432771054676	23.3244094595805	NA	24.4721093290569	23.4512393430923	22.3246478997667	NA	23.5326278011142	24.0786946130042
